3,1000,1000
NI, 42.0, 3, 464.8, 749, 0, 100, 3, 1
NI, 43.0, 1, 189.9, 327.7, 0, 100, 1, 1
NI, 43.0, 2, 583, 692.1, 0, 100, 2, 1
NI, 43.0, 3, 443.2, 769, 0, 100, 3, 1
NI, 44.0, 1, 190.2, 394.6, 0, 100, 1, 1
NI, 44.0, 2, 502, 615.8, 0, 100, 2, 1
NI, 44.0, 3, 421.6, 789, 0, 100, 3, 1
NI, 45.0, 1, 190.5, 461.5, 0, 100, 1, 1
NI, 45.0, 2, 421, 539.5, 0, 100, 2, 1
NI, 45.0, 3, 400, 809, 0, 100, 3, 1
NI, 46.0, 1, 190.8, 528.4, 0, 100, 1, 1
NI, 46.0, 2, 340, 463.2, 0, 100, 2, 1
NI, 46.0, 3, 378.4, 829, 0, 100, 3, 1
NI, 47.0, 1, 191.1, 595.3, 0, 100, 1, 1
NI, 47.0, 2, 259, 386.9, 0, 100, 2, 1
NI, 47.0, 3, 356.8, 849, 0, 100, 3, 1
NI, 48.0, 1, 191.4, 662.2, 0, 100, 1, 1
NI, 48.0, 2, 178, 310.6, 0, 100, 2, 1
NI, 48.0, 3, 335.2, 869, 0, 100, 3, 1
NI, 49.0, 1, 191.7, 729.1, 0, 100, 1, 1
NI, 49.0, 2, 97, 234.3, 0, 100, 2, 1
NI, 49.0, 3, 313.6, 889, 0, 100, 3, 1
NI, 50.0, 1, 192, 796, 0, 100, 1, 1
NI, 50.0, 2, 16, 158, 0, 100, 2, 1
NI, 50.0, 3, 292, 909, 0, 100, 3, 1
NI, 51.0, 1, 173.5, 783.9, 0, 100, 1, 1
NI, 51.0, 2, 78.9, 231.1, 0, 100, 2, 1
NI, 51.0, 3, 312.3, 835.2, 0, 100, 3, 1
NI, 52.0, 1, 155, 771.8, 0, 100, 1, 1
NI, 52.0, 2, 141.8, 304.2, 0, 100, 2, 1
NI, 52.0, 3, 332.6, 761.4, 0, 100, 3, 1
NI, 53.0, 1, 136.5, 759.7, 0, 100, 1, 1
NI, 53.0, 2, 204.7, 377.3, 0, 100, 2, 1
NI, 53.0, 3, 352.9, 687.6, 0, 100, 3, 1
NI, 54.0, 1, 118, 747.6, 0, 100, 1, 1
NI, 54.0, 2, 267.6, 450.4, 0, 100, 2, 1
NI, 54.0, 3, 373.2, 613.8, 0, 100, 3, 1
NI, 55.0, 1, 99.5, 735.5, 0, 100, 1, 1
NI, 55.0, 2, 330.5, 523.5, 0, 100, 2, 1
NI, 55.0, 3, 393.5, 540, 0, 100, 3, 1
NI, 56.0, 1, 81, 723.4, 0, 100, 1, 1
NI, 56.0, 2, 393.4, 596.6, 0, 100, 2, 1
NI, 56.0, 3, 413.8, 466.2, 0, 100, 3, 1
NI, 57.0, 1, 62.5, 711.3, 0, 100, 1, 1
NI, 57.0, 2, 456.3, 669.7, 0, 100, 2, 1
NI, 57.0, 3, 434.1, 392.4, 0, 100, 3, 1
NI, 58.0, 1, 44, 699.2, 0, 100, 1, 1
NI, 58.0, 2, 519.2, 742.8, 0, 100, 2, 1
NI, 58.0, 3, 454.4, 318.6, 0, 100, 3, 1
NI, 59.0, 1, 25.5, 687.1, 0, 100, 1, 1
NI, 59.0, 2, 582.1, 815.9, 0, 100, 2, 1
NI, 59.0, 3, 474.7, 244.8, 0, 100, 3, 1
NI, 60.0, 1, 7, 675, 0, 100, 1, 1
NI, 60.0, 2, 645, 889, 0, 100, 2, 1
NI, 60.0, 3, 495, 171, 0, 100, 3, 1
NI, 61.0, 1, 100, 667.1, 0, 100, 1, 1
NI, 61.0, 2, 632.8, 877.7, 0, 100, 2, 1
NI, 61.0, 3, 459.8, 214.9, 0, 100, 3, 1
NI, 62.0, 1, 193, 659.2, 0, 100, 1, 1
NI, 62.0, 2, 620.6, 866.4, 0, 100, 2, 1
NI, 62.0, 3, 424.6, 258.8, 0, 100, 3, 1
NI, 63.0, 1, 286, 651.3, 0, 100, 1, 1
NI, 63.0, 2, 608.4, 855.1, 0, 100, 2, 1
NI, 63.0, 3, 389.4, 302.7, 0, 100, 3, 1
NI, 64.0, 1, 379, 643.4, 0, 100, 1, 1
NI, 64.0, 2, 596.2, 843.8, 0, 100, 2, 1
NI, 64.0, 3, 354.2, 346.6, 0, 100, 3, 1
NI, 65.0, 1, 472, 635.5, 0, 100, 1, 1
NI, 65.0, 2, 584, 832.5, 0, 100, 2, 1
NI, 65.0, 3, 319, 390.5, 0, 100, 3, 1
NI, 66.0, 1, 565, 627.6, 0, 100, 1, 1
NI, 66.0, 2, 571.8, 821.2, 0, 100, 2, 1
NI, 66.0, 3, 283.8, 434.4, 0, 100, 3, 1
NI, 67.0, 1, 658, 619.7, 0, 100, 1, 1
NI, 67.0, 2, 559.6, 809.9, 0, 100, 2, 1
NI, 67.0, 3, 248.6, 478.3, 0, 100, 3, 1
NI, 68.0, 1, 751, 611.8, 0, 100, 1, 1
NI, 68.0, 2, 547.4, 798.6, 0, 100, 2, 1
NI, 68.0, 3, 213.4, 522.2, 0, 100, 3, 1
NI, 69.0, 1, 844, 603.9, 0, 100, 1, 1
NI, 69.0, 2, 535.2, 787.3, 0, 100, 2, 1
NI, 69.0, 3, 178.2, 566.1, 0, 100, 3, 1
NI, 70.0, 1, 937, 596, 0, 100, 1, 1
NI, 70.0, 2, 523, 776, 0, 100, 2, 1
NI, 70.0, 3, 143, 610, 0, 100, 3, 1
NI, 71.0, 1, 922.4, 630.4, 0, 100, 1, 1
NI, 71.0, 2, 526.7, 744.2, 0, 100, 2, 1
NI, 71.0, 3, 206.7, 613, 0, 100, 3, 1
NI, 72.0, 1, 907.8, 664.8, 0, 100, 1, 1
NI, 72.0, 2, 530.4, 712.4, 0, 100, 2, 1
NI, 72.0, 3, 270.4, 616, 0, 100, 3, 1
NI, 73.0, 1, 893.2, 699.2, 0, 100, 1, 1
NI, 73.0, 2, 534.1, 680.6, 0, 100, 2, 1
NI, 73.0, 3, 334.1, 619, 0, 100, 3, 1
NI, 74.0, 1, 878.6, 733.6, 0, 100, 1, 1
NI, 74.0, 2, 537.8, 648.8, 0, 100, 2, 1
NI, 74.0, 3, 397.8, 622, 0, 100, 3, 1
NI, 75.0, 1, 864, 768, 0, 100, 1, 1
NI, 75.0, 2, 541.5, 617, 0, 100, 2, 1
NI, 75.0, 3, 461.5, 625, 0, 100, 3, 1
NI, 76.0, 1, 849.4, 802.4, 0, 100, 1, 1
NI, 76.0, 2, 545.2, 585.2, 0, 100, 2, 1
NI, 76.0, 3, 525.2, 628, 0, 100, 3, 1
NI, 77.0, 1, 834.8, 836.8, 0, 100, 1, 1
NI, 77.0, 2, 548.9, 553.4, 0, 100, 2, 1
NI, 77.0, 3, 588.9, 631, 0, 100, 3, 1
NI, 78.0, 1, 820.2, 871.2, 0, 100, 1, 1
NI, 78.0, 2, 552.6, 521.6, 0, 100, 2, 1
NI, 78.0, 3, 652.6, 634, 0, 100, 3, 1
NI, 79.0, 1, 805.6, 905.6, 0, 100, 1, 1
NI, 79.0, 2, 556.3, 489.8, 0, 100, 2, 1
NI, 79.0, 3, 716.3, 637, 0, 100, 3, 1
NI, 80.0, 1, 791, 940, 0, 100, 1, 1
NI, 80.0, 2, 560, 458, 0, 100, 2, 1
NI, 80.0, 3, 780, 640, 0, 100, 3, 1
NI, 81.0, 1, 757.7, 940.3, 0, 100, 1, 1
NI, 81.0, 2, 581.5, 458.6, 0, 100, 2, 1
NI, 81.0, 3, 746.7, 604.8, 0, 100, 3, 1
NI, 82.0, 1, 724.4, 940.6, 0, 100, 1, 1
NI, 82.0, 2, 603, 459.2, 0, 100, 2, 1
NI, 82.0, 3, 713.4, 569.6, 0, 100, 3, 1
NI, 83.0, 1, 691.1, 940.9, 0, 100, 1, 1
NI, 83.0, 2, 624.5, 459.8, 0, 100, 2, 1
NI, 83.0, 3, 680.1, 534.4, 0, 100, 3, 1
NI, 84.0, 1, 657.8, 941.2, 0, 100, 1, 1
NI, 84.0, 2, 646, 460.4, 0, 100, 2, 1
NI, 84.0, 3, 646.8, 499.2, 0, 100, 3, 1
NI, 85.0, 1, 624.5, 941.5, 0, 100, 1, 1
NI, 85.0, 2, 667.5, 461, 0, 100, 2, 1
NI, 85.0, 3, 613.5, 464, 0, 100, 3, 1
NI, 86.0, 1, 591.2, 941.8, 0, 100, 1, 1
NI, 86.0, 2, 689, 461.6, 0, 100, 2, 1
NI, 86.0, 3, 580.2, 428.8, 0, 100, 3, 1
NI, 87.0, 1, 557.9, 942.1, 0, 100, 1, 1
NI, 87.0, 2, 710.5, 462.2, 0, 100, 2, 1
NI, 87.0, 3, 546.9, 393.6, 0, 100, 3, 1
NI, 88.0, 1, 524.6, 942.4, 0, 100, 1, 1
NI, 88.0, 2, 732, 462.8, 0, 100, 2, 1
NI, 88.0, 3, 513.6, 358.4, 0, 100, 3, 1
NI, 89.0, 1, 491.3, 942.7, 0, 100, 1, 1
NI, 89.0, 2, 753.5, 463.4, 0, 100, 2, 1
NI, 89.0, 3, 480.3, 323.2, 0, 100, 3, 1
NI, 90.0, 1, 458, 943, 0, 100, 1, 1
NI, 90.0, 2, 775, 464, 0, 100, 2, 1
NI, 90.0, 3, 447, 288, 0, 100, 3, 1
NI, 91.0, 1, 467.5, 941.2, 0, 100, 1, 1
NI, 91.0, 2, 745.5, 429.7, 0, 100, 2, 1
NI, 91.0, 3, 450.1, 322.3, 0, 100, 3, 1
NI, 92.0, 1, 477, 939.4, 0, 100, 1, 1
NI, 92.0, 2, 716, 395.4, 0, 100, 2, 1
NI, 92.0, 3, 453.2, 356.6, 0, 100, 3, 1
NI, 93.0, 1, 486.5, 937.6, 0, 100, 1, 1
NI, 93.0, 2, 686.5, 361.1, 0, 100, 2, 1
NI, 93.0, 3, 456.3, 390.9, 0, 100, 3, 1
NI, 94.0, 1, 496, 935.8, 0, 100, 1, 1
NI, 94.0, 2, 657, 326.8, 0, 100, 2, 1
NI, 94.0, 3, 459.4, 425.2, 0, 100, 3, 1
NI, 95.0, 1, 505.5, 934, 0, 100, 1, 1
NI, 95.0, 2, 627.5, 292.5, 0, 100, 2, 1
NI, 95.0, 3, 462.5, 459.5, 0, 100, 3, 1
NI, 96.0, 1, 515, 932.2, 0, 100, 1, 1
NI, 96.0, 2, 598, 258.2, 0, 100, 2, 1
NI, 96.0, 3, 465.6, 493.8, 0, 100, 3, 1
NI, 97.0, 1, 524.5, 930.4, 0, 100, 1, 1
NI, 97.0, 2, 568.5, 223.9, 0, 100, 2, 1
NI, 97.0, 3, 468.7, 528.1, 0, 100, 3, 1
NI, 98.0, 1, 534, 928.6, 0, 100, 1, 1
NI, 98.0, 2, 539, 189.6, 0, 100, 2, 1
NI, 98.0, 3, 471.8, 562.4, 0, 100, 3, 1
NI, 99.0, 1, 543.5, 926.8, 0, 100, 1, 1
NI, 99.0, 2, 509.5, 155.3, 0, 100, 2, 1
NI, 99.0, 3, 474.9, 596.7, 0, 100, 3, 1
NI, 100.0, 1, 553, 925, 0, 100, 1, 1
NI, 100.0, 2, 480, 121, 0, 100, 2, 1
NI, 100.0, 3, 478, 631, 0, 100, 3, 1
NI, 101.0, 1, 554.9, 931.3, 0, 100, 1, 1
NI, 101.0, 2, 523.7, 196, 0, 100, 2, 1
NI, 101.0, 3, 478.9, 576.6, 0, 100, 3, 1
NI, 102.0, 1, 556.8, 937.6, 0, 100, 1, 1
NI, 102.0, 2, 567.4, 271, 0, 100, 2, 1
NI, 102.0, 3, 479.8, 522.2, 0, 100, 3, 1
NI, 103.0, 1, 558.7, 943.9, 0, 100, 1, 1
NI, 103.0, 2, 611.1, 346, 0, 100, 2, 1
NI, 103.0, 3, 480.7, 467.8, 0, 100, 3, 1
NI, 104.0, 1, 560.6, 950.2, 0, 100, 1, 1
NI, 104.0, 2, 654.8, 421, 0, 100, 2, 1
NI, 104.0, 3, 481.6, 413.4, 0, 100, 3, 1
NI, 105.0, 1, 562.5, 956.5, 0, 100, 1, 1
NI, 105.0, 2, 698.5, 496, 0, 100, 2, 1
NI, 105.0, 3, 482.5, 359, 0, 100, 3, 1
NI, 106.0, 1, 564.4, 962.8, 0, 100, 1, 1
NI, 106.0, 2, 742.2, 571, 0, 100, 2, 1
NI, 106.0, 3, 483.4, 304.6, 0, 100, 3, 1
NI, 107.0, 1, 566.3, 969.1, 0, 100, 1, 1
NI, 107.0, 2, 785.9, 646, 0, 100, 2, 1
NI, 107.0, 3, 484.3, 250.2, 0, 100, 3, 1
NI, 108.0, 1, 568.2, 975.4, 0, 100, 1, 1
NI, 108.0, 2, 829.6, 721, 0, 100, 2, 1
NI, 108.0, 3, 485.2, 195.8, 0, 100, 3, 1
NI, 109.0, 1, 570.1, 981.7, 0, 100, 1, 1
NI, 109.0, 2, 873.3, 796, 0, 100, 2, 1
NI, 109.0, 3, 486.1, 141.4, 0, 100, 3, 1
NI, 110.0, 1, 572, 988, 0, 100, 1, 1
NI, 110.0, 2, 917, 871, 0, 100, 2, 1
NI, 110.0, 3, 487, 87, 0, 100, 3, 1
NI, 111.0, 1, 559, 933.4, 0, 100, 1, 1
NI, 111.0, 2, 914.5, 853.5, 0, 100, 2, 1
NI, 111.0, 3, 526.2, 79.6, 0, 100, 3, 1
NI, 112.0, 1, 546, 878.8, 0, 100, 1, 1
NI, 112.0, 2, 912, 836, 0, 100, 2, 1
NI, 112.0, 3, 565.4, 72.2, 0, 100, 3, 1
NI, 113.0, 1, 533, 824.2, 0, 100, 1, 1
NI, 113.0, 2, 909.5, 818.5, 0, 100, 2, 1
NI, 113.0, 3, 604.6, 64.8, 0, 100, 3, 1
NI, 114.0, 1, 520, 769.6, 0, 100, 1, 1
NI, 114.0, 2, 907, 801, 0, 100, 2, 1
NI, 114.0, 3, 643.8, 57.4, 0, 100, 3, 1
NI, 115.0, 1, 507, 715, 0, 100, 1, 1
NI, 115.0, 2, 904.5, 783.5, 0, 100, 2, 1
NI, 115.0, 3, 683, 50, 0, 100, 3, 1
NI, 116.0, 1, 494, 660.4, 0, 100, 1, 1
NI, 116.0, 2, 902, 766, 0, 100, 2, 1
NI, 116.0, 3, 722.2, 42.6, 0, 100, 3, 1
NI, 117.0, 1, 481, 605.8, 0, 100, 1, 1
NI, 117.0, 2, 899.5, 748.5, 0, 100, 2, 1
NI, 117.0, 3, 761.4, 35.2, 0, 100, 3, 1
NI, 118.0, 1, 468, 551.2, 0, 100, 1, 1
NI, 118.0, 2, 897, 731, 0, 100, 2, 1
NI, 118.0, 3, 800.6, 27.8, 0, 100, 3, 1
NI, 119.0, 1, 455, 496.6, 0, 100, 1, 1
NI, 119.0, 2, 894.5, 713.5, 0, 100, 2, 1
NI, 119.0, 3, 839.8, 20.4, 0, 100, 3, 1
NI, 120.0, 1, 442, 442, 0, 100, 1, 1
NI, 120.0, 2, 892, 696, 0, 100, 2, 1
NI, 120.0, 3, 879, 13, 0, 100, 3, 1
NI, 121.0, 1, 470.9, 445.2, 0, 100, 1, 1
NI, 121.0, 2, 860, 661.4, 0, 100, 2, 1
NI, 121.0, 3, 840.9, 96.8, 0, 100, 3, 1
NI, 122.0, 1, 499.8, 448.4, 0, 100, 1, 1
NI, 122.0, 2, 828, 626.8, 0, 100, 2, 1
NI, 122.0, 3, 802.8, 180.6, 0, 100, 3, 1
NI, 123.0, 1, 528.7, 451.6, 0, 100, 1, 1
NI, 123.0, 2, 796, 592.2, 0, 100, 2, 1
NI, 123.0, 3, 764.7, 264.4, 0, 100, 3, 1
NI, 124.0, 1, 557.6, 454.8, 0, 100, 1, 1
NI, 124.0, 2, 764, 557.6, 0, 100, 2, 1
NI, 124.0, 3, 726.6, 348.2, 0, 100, 3, 1
NI, 125.0, 1, 586.5, 458, 0, 100, 1, 1
NI, 125.0, 2, 732, 523, 0, 100, 2, 1
NI, 125.0, 3, 688.5, 432, 0, 100, 3, 1
NI, 126.0, 1, 615.4, 461.2, 0, 100, 1, 1
NI, 126.0, 2, 700, 488.4, 0, 100, 2, 1
NI, 126.0, 3, 650.4, 515.8, 0, 100, 3, 1
NI, 127.0, 1, 644.3, 464.4, 0, 100, 1, 1
NI, 127.0, 2, 668, 453.8, 0, 100, 2, 1
NI, 127.0, 3, 612.3, 599.6, 0, 100, 3, 1
NI, 128.0, 1, 673.2, 467.6, 0, 100, 1, 1
NI, 128.0, 2, 636, 419.2, 0, 100, 2, 1
NI, 128.0, 3, 574.2, 683.4, 0, 100, 3, 1
NI, 129.0, 1, 702.1, 470.8, 0, 100, 1, 1
NI, 129.0, 2, 604, 384.6, 0, 100, 2, 1
NI, 129.0, 3, 536.1, 767.2, 0, 100, 3, 1
NI, 130.0, 1, 731, 474, 0, 100, 1, 1
NI, 130.0, 2, 572, 350, 0, 100, 2, 1
NI, 130.0, 3, 498, 851, 0, 100, 3, 1
NI, 131.0, 1, 715.5, 519.8, 0, 100, 1, 1
NI, 131.0, 2, 527.4, 369.6, 0, 100, 2, 1
NI, 131.0, 3, 462, 797.2, 0, 100, 3, 1
NI, 132.0, 1, 700, 565.6, 0, 100, 1, 1
NI, 132.0, 2, 482.8, 389.2, 0, 100, 2, 1
NI, 132.0, 3, 426, 743.4, 0, 100, 3, 1
NI, 133.0, 1, 684.5, 611.4, 0, 100, 1, 1
NI, 133.0, 2, 438.2, 408.8, 0, 100, 2, 1
NI, 133.0, 3, 390, 689.6, 0, 100, 3, 1
NI, 134.0, 1, 669, 657.2, 0, 100, 1, 1
NI, 134.0, 2, 393.6, 428.4, 0, 100, 2, 1
NI, 134.0, 3, 354, 635.8, 0, 100, 3, 1
NI, 135.0, 1, 653.5, 703, 0, 100, 1, 1
NI, 135.0, 2, 349, 448, 0, 100, 2, 1
NI, 135.0, 3, 318, 582, 0, 100, 3, 1
NI, 136.0, 1, 638, 748.8, 0, 100, 1, 1
NI, 136.0, 2, 304.4, 467.6, 0, 100, 2, 1
NI, 136.0, 3, 282, 528.2, 0, 100, 3, 1
NI, 137.0, 1, 622.5, 794.6, 0, 100, 1, 1
NI, 137.0, 2, 259.8, 487.2, 0, 100, 2, 1
NI, 137.0, 3, 246, 474.4, 0, 100, 3, 1
NI, 138.0, 1, 607, 840.4, 0, 100, 1, 1
NI, 138.0, 2, 215.2, 506.8, 0, 100, 2, 1
NI, 138.0, 3, 210, 420.6, 0, 100, 3, 1
NI, 139.0, 1, 591.5, 886.2, 0, 100, 1, 1
NI, 139.0, 2, 170.6, 526.4, 0, 100, 2, 1
NI, 139.0, 3, 174, 366.8, 0, 100, 3, 1
NI, 140.0, 1, 576, 932, 0, 100, 1, 1
NI, 140.0, 2, 126, 546, 0, 100, 2, 1
NI, 140.0, 3, 138, 313, 0, 100, 3, 1
NI, 141.0, 1, 532.6, 892.6, 0, 100, 1, 1
NI, 141.0, 2, 126.3, 587.2, 0, 100, 2, 1
NI, 141.0, 3, 154.1, 302.4, 0, 100, 3, 1
NI, 142.0, 1, 489.2, 853.2, 0, 100, 1, 1
NI, 142.0, 2, 126.6, 628.4, 0, 100, 2, 1
NI, 142.0, 3, 170.2, 291.8, 0, 100, 3, 1
NI, 143.0, 1, 445.8, 813.8, 0, 100, 1, 1
NI, 143.0, 2, 126.9, 669.6, 0, 100, 2, 1
NI, 143.0, 3, 186.3, 281.2, 0, 100, 3, 1
NI, 144.0, 1, 402.4, 774.4, 0, 100, 1, 1
NI, 144.0, 2, 127.2, 710.8, 0, 100, 2, 1
NI, 144.0, 3, 202.4, 270.6, 0, 100, 3, 1
NI, 145.0, 1, 359, 735, 0, 100, 1, 1
NI, 145.0, 2, 127.5, 752, 0, 100, 2, 1
